distance_m,mean_delta_s,median_delta_s,stddev_s,20260817T075848.967340Z-b21b0cca,20260817T080045.212818Z-1a67833d,20260817T080447.012719Z-a16fa874,20260817T080645.455659Z-8094e296,20260817T081048.550838Z-7aea19b1
6956.0,-0.1568600495332248,-0.16686004953322708,0.022360679775034756,-0.16686004953322708,-0.16686004953322708,-0.1668600495332555,-0.1668600495332555,-0.11686004953315887
6958.0,-0.15434873193578938,-0.17202380793435168,0.029971079129208163,-0.17202380793435168,-0.1528361179379374,-0.17202380793440852,-0.17202380793440852,-0.10283611793784075
6960.0,-0.16598535861285768,-0.19330893102139157,0.04138034578381354,-0.19330893102139157,-0.1500000000000341,-0.19330893102144842,-0.19330893102144842,-0.0999999999999659
6962.0,-0.17663957858602544,-0.20000000000004547,0.036547296975362055,-0.20000000000004547,-0.16659894646497264,-0.20000000000010232,-0.20000000000010232,-0.11659894646490443
6964.0,-0.17825672440525295,-0.1919876493086008,0.02580715617938001,-0.1919876493086008,-0.18266033705023688,-0.19198764930862922,-0.19198764930862922,-0.13266033705016866
6966.0,-0.17153681818965083,-0.18740636612668027,0.028012582610119137,-0.18740636612668027,-0.17273249628408394,-0.1874063661267371,-0.1874063661267371,-0.12273249628401572
6968.0,-0.16885145769787754,-0.1942572884891547,0.03902217890659937,-0.1942572884891547,-0.15574271151098174,-0.1942572884891831,-0.1942572884891831,-0.1057427115108851
6970.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
6972.0,-0.1746142988383667,-0.2000000000000739,0.03899760786268917,-0.2000000000000739,-0.16153574709582585,-0.20000000000010232,-0.20000000000010232,-0.11153574709572922
6974.0,-0.17392052500349564,-0.1897454360216102,0.027965195178546197,-0.1897454360216102,-0.17518315847630106,-0.18974543602166705,-0.18974543602166705,-0.12518315847623285
6976.0,-0.16148035491478369,-0.1749962537646752,0.02559343867534625,-0.1749962537646752,-0.16620650663992365,-0.17499625376473205,-0.17499625376473205,-0.11620650663985543
6978.0,-0.15940930216252697,-0.18234883693750703,0.03604395551861071,-0.18234883693750703,-0.1500000000000341,-0.18234883693756387,-0.18234883693756387,-0.0999999999999659
6980.0,-0.1724123549967203,-0.2000000000000739,0.041707571783327395,-0.2000000000000739,-0.1560308874917098,-0.20000000000010232,-0.20000000000010232,-0.10603088749161316
6982.0,-0.17996844621731042,-0.20000000000004547,0.03263232140893576,-0.20000000000004547,-0.17492111554318512,-0.20000000000010232,-0.20000000000010232,-0.12492111554311691
6984.0,-0.178390439255395,-0.20000000000004547,0.034468457924750694,-0.20000000000004547,-0.17097609813839654,-0.20000000000010232,-0.20000000000010232,-0.12097609813832833
6986.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
6988.0,-0.17064357800610425,-0.20000000000004547,0.04391325637597312,-0.20000000000004547,-0.15160894501516964,-0.20000000000010232,-0.20000000000010232,-0.10160894501510143
6990.0,-0.1797147489739359,-0.19946032484651255,0.032303862961951035,-0.19946032484651255,-0.17509638516509085,-0.19946032484654097,-0.19946032484654097,-0.12509638516499422
6992.0,-0.16554383397540845,-0.1758212771977128,0.02259531917187397,-0.1758212771977128,-0.17512766914197186,-0.1758212771977412,-0.1758212771977412,-0.12512766914187523
6994.0,-0.1556619838848917,-0.17496647768163598,0.0318000633082248,-0.17496647768163598,-0.15170524318975254,-0.17496647768169282,-0.17496647768169282,-0.10170524318968432
6996.0,-0.16843205067153236,-0.1973867511191827,0.043410281285424165,-0.1973867511191827,-0.1500000000000341,-0.19738675111923953,-0.19738675111923953,-0.0999999999999659
6998.0,-0.17854899416864783,-0.20000000000004547,0.03428225628461291,-0.20000000000004547,-0.1713724854215286,-0.20000000000010232,-0.20000000000010232,-0.1213724854214604
7000.0,-0.16980710128253235,-0.1796496908376355,0.019490917275414646,-0.1796496908376355,-0.17495563965928795,-0.1796496908376639,-0.1796496908376639,-0.13513079424041052
7002.0,-0.15980148275075406,-0.1749366640185599,0.0245967009569331,-0.1749366640185599,-0.15583287685365121,-0.17493666401861674,-0.17493666401861674,-0.11836454484432579
7004.0,-0.16652913083925683,-0.19305826167845908,0.039877753451864006,-0.19305826167845908,-0.1500000000000341,-0.19305826167851592,-0.19305826167851592,-0.1034708691607591
7006.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7008.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7010.0,-0.1757929072154411,-0.2000000000000739,0.03756619177578546,-0.2000000000000739,-0.16448226803851185,-0.20000000000010232,-0.20000000000010232,-0.11448226803841521
7012.0,-0.17727054060641761,-0.19322161251429293,0.029665501240212718,-0.19322161251429293,-0.18173312648747242,-0.19322161251434977,-0.19322161251434977,-0.12495473900162324
7014.0,-0.1699442256463101,-0.1875412758670052,0.032683969441081304,-0.1875412758670052,-0.17477801238177904,-0.18754127586706204,-0.18754127586706204,-0.11231928824864212
7016.0,-0.16735206048890633,-0.19338015122218621,0.04087745387735568,-0.19338015122218621,-0.15661984877789337,-0.19338015122224306,-0.19338015122224306,-0.0999999999999659
7018.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7020.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7022.0,-0.18213375768775678,-0.2000000000000739,0.024568539756506292,-0.2000000000000739,-0.15853071830676413,-0.20000000000010232,-0.20000000000010232,-0.1521380701317412
7024.0,-0.21473971722652435,-0.20000000000010232,0.03161022351446939,-0.2000000000000739,-0.27125409246374943,-0.20000000000010232,-0.20000000000010232,-0.20244449366859385
7026.0,-0.20728162008807088,-0.20000000000010232,0.0262750111393314,-0.20000000000004547,-0.2525831129486562,-0.20000000000010232,-0.20000000000010232,-0.18382498749144816
7028.0,-0.1929792580715457,-0.20000000000010232,0.026124620341398508,-0.2000000000000739,-0.21680147123839788,-0.20000000000010232,-0.20000000000010232,-0.1480948191190521
7030.0,-0.17950354879425276,-0.2000000000000739,0.03646295081387698,-0.2000000000000739,-0.18167849598069097,-0.20000000000010232,-0.20000000000010232,-0.11583924799029433
7032.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7034.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7036.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7038.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7040.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7042.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7044.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7046.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7048.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7050.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7052.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7054.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7056.0,-0.18509119204464924,-0.2188639900558087,0.05226289004753696,-0.2188639900558087,-0.16886399005579733,-0.21886399005583712,-0.21886399005583712,-0.0999999999999659
7058.0,-0.17544104135967017,-0.20680130169958488,0.04740566527799721,-0.20680130169958488,-0.15680130169957351,-0.2068013016996133,-0.2068013016996133,-0.0999999999999659
7060.0,-0.21021517999625416,-0.24521517999625075,0.054772255750570584,-0.24521517999625075,-0.19521517999623939,-0.2452151799963076,-0.2452151799963076,-0.12021517999616549
7062.0,-0.19409860285520608,-0.22816264776477624,0.052856316219693486,-0.22816264776477624,-0.17816264776476487,-0.22816264776483308,-0.22816264776483308,-0.10784242321682314
7064.0,-0.1765210996841347,-0.20815137460516553,0.047943582394037364,-0.20815137460516553,-0.15815137460515416,-0.20815137460519395,-0.20815137460519395,-0.0999999999999659
7066.0,-0.19000000000005457,-0.22500000000005116,0.054772255750570584,-0.22500000000005116,-0.1750000000000398,-0.225000000000108,-0.225000000000108,-0.0999999999999659
7068.0,-0.19000000000005457,-0.22500000000005116,0.054772255750570584,-0.22500000000005116,-0.1750000000000398,-0.225000000000108,-0.225000000000108,-0.0999999999999659
7070.0,-0.19000000000005457,-0.22500000000005116,0.054772255750570584,-0.22500000000005116,-0.1750000000000398,-0.225000000000108,-0.225000000000108,-0.0999999999999659
7072.0,-0.19288663302158965,-0.24788663302160785,0.07984359711341654,-0.24788663302160785,-0.1478866330215851,-0.24788663302163627,-0.24788663302163627,-0.0728866330214828
7074.0,-0.1803491743621805,-0.2353491743621987,0.07984359711341654,-0.2353491743621987,-0.13534917436217597,-0.23534917436222713,-0.23534917436222713,-0.060349174362073654
7076.0,-0.17000000000005003,-0.22500000000005116,0.07984359711341565,-0.22500000000005116,-0.12500000000002842,-0.225000000000108,-0.225000000000108,-0.049999999999954525
7078.0,-0.1950000000000557,-0.25000000000005684,0.07984359711341565,-0.25000000000005684,-0.1500000000000341,-0.2500000000001137,-0.2500000000001137,-0.07499999999996021
7080.0,-0.19500000000006706,-0.25000000000008527,0.07984359711341654,-0.25000000000008527,-0.15000000000006253,-0.2500000000001137,-0.2500000000001137,-0.07499999999996021
7082.0,-0.19500000000006706,-0.25000000000008527,0.07984359711341654,-0.25000000000008527,-0.15000000000006253,-0.2500000000001137,-0.2500000000001137,-0.07499999999996021
7084.0,-0.19500000000006706,-0.25000000000008527,0.07984359711341654,-0.25000000000008527,-0.15000000000006253,-0.2500000000001137,-0.2500000000001137,-0.07499999999996021
7086.0,-0.1950000000000557,-0.25000000000005684,0.07984359711341565,-0.25000000000005684,-0.1500000000000341,-0.2500000000001137,-0.2500000000001137,-0.07499999999996021
7088.0,-0.1950000000000557,-0.25000000000005684,0.07984359711341565,-0.25000000000005684,-0.1500000000000341,-0.2500000000001137,-0.2500000000001137,-0.07499999999996021
7090.0,-0.19500000000006706,-0.25000000000008527,0.07984359711341654,-0.25000000000008527,-0.15000000000006253,-0.2500000000001137,-0.2500000000001137,-0.07499999999996021
7092.0,-0.1950000000000557,-0.25000000000005684,0.07984359711341565,-0.25000000000005684,-0.1500000000000341,-0.2500000000001137,-0.2500000000001137,-0.07499999999996021
7094.0,-0.16500000000006027,-0.2000000000000739,0.05477225575057317,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.07499999999996021
7096.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7098.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7100.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7102.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7104.0,-0.15000000000004549,-0.20000000000004547,0.07071067811871103,-0.20000000000004547,-0.10000000000002274,-0.20000000000010232,-0.20000000000010232,-0.049999999999954525
7106.0,-0.19500000000006706,-0.25000000000008527,0.07984359711341654,-0.25000000000008527,-0.15000000000006253,-0.2500000000001137,-0.2500000000001137,-0.07499999999996021
7108.0,-0.19500000000006706,-0.25000000000008527,0.07984359711341654,-0.25000000000008527,-0.15000000000006253,-0.2500000000001137,-0.2500000000001137,-0.07499999999996021
7110.0,-0.16500000000006027,-0.2000000000000739,0.05477225575057317,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.07499999999996021
7112.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7114.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7116.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7118.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7120.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7122.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7124.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7126.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7128.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7130.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7132.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7134.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7136.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7138.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7140.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7142.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7144.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7146.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7148.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7150.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7152.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7154.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7156.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7158.0,-0.16919302419651103,-0.2000000000000739,0.04630849614664495,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0959651209822141
7160.0,-0.16688194583777544,-0.20000000000004547,0.05093398459965311,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.08440972918859302
7162.0,-0.16500000000006027,-0.2000000000000739,0.05477225575057317,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.07499999999996021
7164.0,-0.16719274909672777,-0.20219274909672436,0.054772255750570584,-0.20219274909672436,-0.152192749096713,-0.2021927490967812,-0.2021927490967812,-0.07719274909663909
7166.0,-0.17790328359521368,-0.21257061582929282,0.05408976882818796,-0.21257061582929282,-0.16257061582928145,-0.21257061582934966,-0.21257061582934966,-0.0892339546587948
7168.0,-0.17919456911981796,-0.2114932113997554,0.04928165156171838,-0.2114932113997554,-0.16149321139974404,-0.21149321139981225,-0.21149321139981225,-0.0999999999999659
7170.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7172.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7174.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7176.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7178.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7180.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7182.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7184.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7186.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7188.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7190.0,-0.16855124320990172,-0.20000000000004547,0.04758179189002729,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.09275621604922435
7192.0,-0.16616058707548403,-0.20000000000004547,0.0523984992135374,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.08080293537713601
7194.0,-0.16621947413252655,-0.2000000000000739,0.052278618057478764,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.08109737066229172
7196.0,-0.16859903307441187,-0.20000000000004547,0.047486658690891664,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0929951653717751
7198.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7200.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7202.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7204.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7206.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7208.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7210.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7212.0,-0.16981806593053647,-0.2000000000000739,0.04507775462686578,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.09909032965234132
7214.0,-0.1674748413372072,-0.2000000000000739,0.049737158115113235,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.08737420668569484
7216.0,-0.16748979123677826,-0.2000000000000739,0.04970706462623002,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.08744895618355031
7218.0,-0.16978943330631752,-0.2000000000000739,0.0451339214236094,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.09894716653124647
7220.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7222.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7224.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7226.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7228.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7230.0,-0.1684930768219374,-0.20000000000004547,0.04769764819672241,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.09246538410940275
7232.0,-0.17426337442817044,-0.21354918887649887,0.059115748167657294,-0.21354918887649887,-0.1500000000000341,-0.21354918887655572,-0.21354918887655572,-0.08066930551120777
7234.0,-0.18120837489690872,-0.2249854603930146,0.06470674950403321,-0.2249854603930146,-0.1500000000000341,-0.22498546039307143,-0.22498546039307143,-0.08108549330535197
7236.0,-0.1770379477415986,-0.21407589548314832,0.05457846539181682,-0.21407589548314832,-0.1500000000000341,-0.21407589548320516,-0.21407589548320516,-0.09296205225840026
7238.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7240.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7242.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7244.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7246.0,-0.1695132808702681,-0.20000000000004547,0.04567669345818525,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.09756640435105624
7248.0,-0.16750308419029808,-0.20000000000004547,0.04968031007870893,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.08751542095120612
7250.0,-0.16769570702537634,-0.20000000000004547,0.04929300255755003,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.08847853512659754
7252.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7254.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7256.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7258.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7260.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7262.0,-0.16806732325539997,-0.20000000000004547,0.04854785914245164,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.09033661627671563
7264.0,-0.16750180681089546,-0.20000000000004547,0.04968288089632957,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.08750903405419308
7266.0,-0.16915386524777318,-0.2000000000000739,0.046385917062730736,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.09576932623852485
7268.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7270.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7272.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7274.0,-0.16891213646097186,-0.20000000000004547,0.04686462796973632,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.09456068230457504
7276.0,-0.16748110821884551,-0.20000000000004547,0.04972454263985763,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.08740554109394338
7278.0,-0.16829720898448386,-0.20000000000004547,0.04808831369410353,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.09148604492213508
7280.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7282.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7284.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
